transaction_id,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,scaled_amount,scaled_time
1133,Electronics,0,0,95,4,42,-0.557927704554352,0.5
3671,Grocery,0,0,76,2,64,-0.38259167427900304,0.6666666666666666
990,Grocery,0,0,43,3,34,0.9692026621427638,-0.6666666666666666
7782,Travel,0,0,44,1,23,-0.6078820305363435,-0.25
3002,Electronics,0,0,43,1,18,0.8594284222889209,0.4166666666666667
9771,Food,0,0,41,1,60,0.7274696594023228,0.16666666666666666
8302,Food,0,0,98,1,31,-0.35565705337335246,0.3333333333333333
3594,Electronics,0,0,83,2,56,0.1762495106355214,0.16666666666666666
6675,Food,0,0,78,0,65,-0.5046326503980164,0.6666666666666666
8414,Clothing,0,0,36,0,64,-0.07185175518726349,-0.4166666666666667
4717,Travel,0,0,59,1,22,0.21435469137413546,0.4166666666666667
8331,Travel,0,0,62,3,55,0.6442646483100615,-0.4166666666666667
5006,Clothing,0,0,57,5,69,-0.550619861672974,0.9166666666666666
7345,Electronics,0,0,84,3,34,0.03787028578885552,-0.4166666666666667
6842,Food,0,0,33,3,31,-0.4656922876158163,-0.16666666666666666
1302,Clothing,0,0,60,2,44,1.9485580060028709,-0.16666666666666666
1329,Grocery,0,0,35,0,35,0.3727260863891427,-0.08333333333333333
9319,Food,0,0,59,0,29,0.34516507895080256,-0.6666666666666666
8828,Travel,0,1,72,1,51,-0.26242985775805827,0.5
4716,Grocery,0,0,77,2,65,-0.2737570142241942,0.16666666666666666
1151,Grocery,1,0,77,4,49,0.5204489103484276,0.6666666666666666
819,Clothing,0,0,70,0,62,-0.5843925355604854,0.5833333333333334
8364,Electronics,0,0,81,0,51,-0.06981599895602245,-0.75
9399,Food,0,0,47,1,39,-0.007699334464308988,0.75
7435,Grocery,0,0,97,4,57,-0.615398668928618,-0.9166666666666666
9315,Clothing,1,0,39,2,50,0.12399843403366825,0.4166666666666667
180,Food,0,0,78,2,52,-0.4983165861933969,0.3333333333333333
1727,Food,0,0,72,1,36,0.03181521597285658,0.6666666666666666
6238,Travel,1,0,95,0,41,0.35101135325590505,-0.4166666666666667
5681,Clothing,0,0,79,5,60,-0.3851494192874853,0.3333333333333333
1265,Food,0,0,65,2,63,-0.6263604332506851,0.6666666666666666
4309,Clothing,0,0,96,3,51,1.0201487668015137,-0.16666666666666666
6072,Travel,0,0,65,2,66,-0.29531515072425946,-0.25
1753,Food,0,1,60,2,45,-0.6258384444734438,0.5
8400,Clothing,1,0,84,2,48,2.3155161164034976,-0.25
8210,Electronics,0,0,40,1,27,-0.4761320631606421,-0.25
7636,Electronics,0,0,69,1,25,-0.5951977032493802,-0.8333333333333334
3907,Clothing,0,0,65,2,51,0.04079342294140675,0.4166666666666667
1690,Grocery,0,1,56,3,37,0.7225629648962547,-0.8333333333333334
8023,Clothing,1,0,48,3,40,0.8812475531776068,0.25
651,Clothing,0,0,53,1,22,-0.5518726347383531,-0.8333333333333334
8036,Food,0,0,76,0,53,-0.5393971029622863,0.4166666666666667
8158,Clothing,0,0,80,2,41,-0.1806342163643482,-0.5833333333333334
1853,Food,0,0,82,4,44,1.2192352864413416,0.4166666666666667
2637,Grocery,0,0,89,5,61,2.541067467049458,-1.0
1975,Food,1,0,34,3,65,-0.30392796554874074,-0.4166666666666667
8743,Travel,0,0,89,1,54,-0.10614641785201616,0.8333333333333334
9747,Travel,0,0,66,0,62,0.8400626386532689,-0.5
4090,Grocery,0,0,94,1,32,-0.5940493279394494,0.75
1276,Grocery,0,0,29,0,47,-0.533185436513115,0.16666666666666666
3876,Electronics,0,0,34,3,18,-0.12681717343077126,0.08333333333333333
7590,Electronics,0,0,28,0,19,-0.5649223541693854,0.9166666666666666
111,Travel,0,0,32,0,59,-0.3158293096698421,-0.75
2655,Grocery,0,0,54,1,68,0.7336813258514941,0.5
4731,Electronics,0,0,50,6,27,-0.5168471877854627,0.8333333333333334
2136,Food,0,0,41,3,42,1.438783766149028,-0.5833333333333334
4394,Electronics,0,1,70,1,63,-0.5934751402844839,-0.3333333333333333
8654,Grocery,0,0,80,2,64,0.1864282917917265,-0.9166666666666666
8625,Travel,0,0,87,2,31,-0.6179564139371004,-0.5833333333333334
4305,Grocery,0,0,50,3,31,1.019000391491583,0.16666666666666666
2219,Food,0,0,42,4,67,1.2997259558919483,0.25
3797,Food,0,0,56,4,27,0.07665405193788336,0.6666666666666666
803,Food,0,0,95,4,50,0.16951585540910868,-0.5833333333333334
3092,Food,0,0,63,4,59,2.331906564008874,-1.0
3192,Grocery,0,0,50,1,59,1.6655356909826442,0.9166666666666666
9972,Travel,0,0,67,0,50,2.8701291922223677,0.3333333333333333
699,Clothing,0,0,60,4,40,-0.47978598460133104,-0.25
5935,Electronics,0,0,75,1,56,-0.1738483622602114,0.5
5057,Grocery,0,0,95,4,49,-0.09638522771760409,0.5
9687,Travel,0,0,86,1,45,-0.3214145895863239,0.9166666666666666
8940,Electronics,0,0,68,5,52,-0.2840923920135717,0.08333333333333333
8602,Electronics,0,0,27,2,55,0.539292705206838,-0.25
7676,Food,0,0,92,1,19,0.1730131802166254,0.9166666666666666
7152,Electronics,0,0,79,5,46,-0.5341772151898734,0.8333333333333334
3190,Food,0,0,62,0,34,0.8258645439123059,0.0
3233,Electronics,0,0,52,2,44,-0.3728304841445909,-0.08333333333333333
2283,Grocery,1,0,34,1,24,-0.03635651833485582,-0.9166666666666666
5150,Clothing,0,0,43,4,52,-0.5051024402975336,-1.0
3336,Food,0,1,99,0,21,0.665144199399713,-0.9166666666666666
283,Travel,0,0,67,3,34,-0.19483231110531127,-0.08333333333333333
9778,Grocery,1,0,48,1,25,4.3713167166905915,-0.25
2327,Food,0,0,61,2,33,0.980164426464831,-0.5
353,Clothing,0,0,58,5,46,0.3727260863891427,0.9166666666666666
2814,Clothing,0,0,29,1,52,-0.4704945843664361,-0.6666666666666666
7525,Electronics,0,0,52,1,59,-0.22552525120709904,0.3333333333333333
6681,Food,0,0,89,6,26,0.36380007829831656,0.75
5002,Clothing,0,1,76,1,68,-0.034686154247683655,0.25
685,Travel,0,0,45,1,44,1.852929662012267,0.9166666666666666
9581,Grocery,0,0,98,3,66,-0.33613467310452827,0.8333333333333334
8451,Grocery,0,1,95,1,66,0.41443298969072173,-0.8333333333333334
4792,Electronics,0,0,76,0,48,2.2436382617773716,0.0
3425,Grocery,0,0,89,3,32,1.0677541432859192,0.3333333333333333
1815,Electronics,0,0,37,1,25,-0.5567793292444212,-0.6666666666666666
4588,Electronics,0,0,83,0,41,-0.505676627952499,0.8333333333333334
4555,Clothing,0,0,72,2,27,-0.06094218974292052,0.5833333333333334
7251,Grocery,0,0,86,1,69,1.166671016573144,0.5833333333333334
7197,Electronics,0,0,42,1,20,-0.5053112358084302,-0.5833333333333334
2563,Travel,0,0,75,2,26,-0.5888816390447605,0.0
440,Clothing,0,0,66,2,25,-0.5576145112880073,0.8333333333333334
7282,Travel,0,0,41,1,44,-0.5855931097481405,-0.16666666666666666
6531,Grocery,0,0,71,6,55,0.12264126321284095,-0.9166666666666666
8754,Grocery,0,1,79,4,51,-0.45817564922354176,0.08333333333333333
4966,Travel,0,0,56,3,59,-0.40863891426334337,0.16666666666666666
698,Food,0,0,38,1,59,0.18052981860889997,-0.5
2981,Grocery,0,0,43,3,56,-0.09643742659532818,0.6666666666666666
7724,Food,0,0,71,3,43,0.6586193396841968,0.9166666666666666
4384,Food,0,1,80,3,23,0.1470181391100091,-0.08333333333333333
7955,Electronics,0,0,49,1,30,1.4693723084953674,0.0
9331,Food,0,1,38,5,31,0.4804645700117447,0.9166666666666666
6668,Electronics,0,0,32,2,20,0.6445778415764062,0.25
7905,Clothing,0,0,96,1,43,-0.5948845099830354,-0.3333333333333333
226,Travel,0,0,28,3,35,-0.37450084823176305,0.9166666666666666
4231,Electronics,0,0,73,0,55,0.4993605637478794,-0.6666666666666666
5213,Food,0,0,77,0,33,-0.2663447735873679,-0.5
7495,Electronics,0,0,43,2,56,1.2175127234764451,0.6666666666666666
1218,Food,0,0,32,2,21,0.4347383531254078,-0.5
124,Grocery,1,1,39,2,19,-0.5277567532298056,0.25
9533,Grocery,0,0,67,0,34,-0.21341511157510118,0.16666666666666666
5326,Clothing,0,0,45,1,37,0.1745269476706251,-0.75
2418,Clothing,0,0,49,2,24,-0.599947801122276,0.8333333333333334
2750,Grocery,0,0,82,0,58,0.3121231893514289,0.16666666666666666
6463,Clothing,0,0,55,2,26,2.1549523685240763,0.5
1130,Grocery,0,0,62,1,60,-0.35471747357431815,-0.4166666666666667
42,Food,0,1,36,3,62,0.004932793944930223,0.8333333333333334
5302,Electronics,0,0,42,1,42,-0.6274044108051677,-0.5833333333333334
1801,Electronics,0,0,58,0,27,2.308260472399843,-0.5
1373,Electronics,1,0,49,2,67,1.1730392796554874,-0.5
6837,Food,0,0,43,4,60,-0.2081952238026883,0.5833333333333334
33,Clothing,0,0,42,3,42,-0.5741093566488321,-0.4166666666666667
2195,Grocery,0,0,27,3,19,-0.526764974553047,-0.25
7894,Clothing,0,0,95,2,46,-0.08996476575753622,0.6666666666666666
5836,Electronics,0,0,30,4,48,0.21289312279785985,-0.08333333333333333
5795,Travel,0,0,29,2,34,0.01933968419678976,-0.8333333333333334
9257,Grocery,0,0,91,4,31,-0.37674539997390055,0.5
955,Electronics,1,0,89,0,20,-0.12749575884118491,0.16666666666666666
6573,Clothing,0,0,80,3,41,-0.5604854495628344,0.16666666666666666
2880,Food,0,0,28,3,60,-0.4438209578494063,0.25
4213,Clothing,0,0,38,5,49,0.10118752446822389,0.75
2555,Clothing,0,0,90,2,58,-0.566801513767454,-0.8333333333333334
3913,Travel,0,0,65,2,65,-0.6313193266344773,0.25
8299,Food,0,0,65,1,63,-0.6103353777893775,-0.08333333333333333
1294,Electronics,0,0,77,0,59,0.46146417852016186,0.08333333333333333
9648,Grocery,0,0,99,0,62,0.07357431815215973,0.5833333333333334
6188,Electronics,0,0,50,2,64,-0.3059115229022576,-0.75
5596,Clothing,0,0,94,1,55,-0.02675192483361608,-0.4166666666666667
375,Clothing,0,0,49,4,45,-0.5679498890773849,0.5
4356,Electronics,0,0,60,2,51,0.23565183348558014,-0.9166666666666666
7849,Clothing,0,0,66,2,33,-0.5188307451389795,0.8333333333333334
6886,Clothing,1,0,73,2,66,1.8848231763017098,0.9166666666666666
4619,Electronics,0,0,28,1,21,-0.2988646744095002,0.9166666666666666
37,Grocery,0,0,96,1,20,-0.2959937361346731,0.8333333333333334
982,Electronics,0,0,35,4,42,0.7473052329374918,0.25
3712,Clothing,0,0,57,2,58,0.5455565705337336,0.08333333333333333
8974,Travel,0,0,57,1,26,-0.5593370742529036,0.0
336,Travel,0,0,88,5,19,-0.5982774370351037,-0.5833333333333334
7210,Electronics,0,0,63,1,59,0.8501370220540257,-0.8333333333333334
874,Travel,0,0,80,5,22,-0.14357301318021662,-0.5833333333333334
2009,Travel,0,0,62,5,22,-0.5737961633824873,0.5
6645,Grocery,0,0,51,1,60,-0.3446430901735613,-0.8333333333333334
564,Grocery,0,0,87,2,45,-0.6235416938535822,0.08333333333333333
9437,Clothing,0,0,66,2,38,0.5776066814563487,-0.8333333333333334
1061,Clothing,0,0,98,2,37,1.306564008873809,0.9166666666666666
136,Electronics,0,0,51,2,47,-0.2705206838052982,0.5
8109,Food,0,0,38,0,37,0.6367480099177869,-0.08333333333333333
4253,Travel,1,0,73,3,26,-0.24791856975075038,0.5833333333333334
2435,Travel,0,0,48,0,64,2.414119796424377,-0.5833333333333334
9220,Travel,0,0,81,3,43,-0.5091739527600156,-0.3333333333333333
5563,Food,0,0,46,2,24,-0.34991517682369827,-0.5
8519,Travel,0,1,43,1,23,-0.0630301448518857,-0.08333333333333333
8877,Grocery,0,0,54,0,48,-0.5436774109356649,0.08333333333333333
460,Travel,0,0,52,4,48,-0.5184653529949107,0.6666666666666666
3185,Travel,0,0,61,3,21,0.04256818478402715,-0.75
394,Travel,0,0,29,1,38,0.7701161425029363,0.4166666666666667
6788,Clothing,0,0,56,4,63,0.8990995693592587,0.08333333333333333
6518,Clothing,0,0,91,6,47,0.5830875636173823,-0.4166666666666667
8264,Travel,0,0,90,2,19,-0.6164426464831007,0.9166666666666666
7961,Food,0,0,71,3,52,1.346130758188699,0.16666666666666666
9897,Grocery,0,0,34,1,59,0.5512462482056636,0.3333333333333333
7017,Travel,0,0,85,0,18,-0.37778937752838315,0.9166666666666666
4165,Clothing,0,0,45,3,37,0.240506329113924,0.6666666666666666
6104,Clothing,0,0,37,3,18,1.5833746574448653,-1.0
3933,Clothing,0,0,97,0,42,0.2786115098525382,0.75
6499,Grocery,0,1,63,5,22,-0.40174866240375834,0.25
6652,Grocery,0,0,40,0,49,1.244134151115751,-0.5
8181,Food,0,0,90,2,56,-0.6309017356126844,0.8333333333333334
1127,Food,0,0,77,1,49,-0.551820435860629,0.5833333333333334
4114,Food,0,0,69,7,42,-0.5488450998303537,0.8333333333333334
7778,Food,0,0,31,0,23,0.8905389534125017,0.08333333333333333
9445,Electronics,0,1,42,3,65,-0.030249249641132726,-0.5
9942,Clothing,0,0,68,1,64,-0.5852799164817957,0.4166666666666667
1041,Travel,1,0,93,1,57,0.09126973770063951,0.75
7686,Electronics,0,0,46,1,37,0.7357692809604595,0.8333333333333334
8016,Electronics,0,0,66,2,42,0.7527339162208013,0.5833333333333334
8481,Travel,0,0,37,2,65,-0.6345034581756492,-0.9166666666666666
8061,Travel,0,0,78,1,54,0.30137022054025847,0.4166666666666667
1428,Clothing,0,0,58,2,62,2.212110139631998,-0.8333333333333334
7952,Grocery,0,0,50,3,52,-0.5759363173691766,-0.5833333333333334
3608,Clothing,0,0,35,1,64,-0.3212057940754274,-0.16666666666666666
7083,Grocery,0,0,63,5,24,-0.1045804515202923,-0.25
3053,Travel,0,1,57,2,55,-0.3434947148636305,-1.0
114,Electronics,0,0,27,2,22,0.9138196528774634,0.8333333333333334
1399,Electronics,0,0,69,3,34,0.264778807255644,0.5
2451,Grocery,0,0,25,1,22,-0.341302361999217,0.0
2768,Electronics,0,0,41,4,62,-0.3771107921179695,0.08333333333333333
174,Food,1,1,57,2,19,-0.3960067858541042,0.5
5809,Food,0,0,63,3,29,0.2960459350123973,0.5
8946,Travel,0,0,99,2,19,1.2367741093566487,0.6666666666666666
8497,Grocery,0,0,65,5,67,4.215764061072687,-0.25
7618,Grocery,0,0,87,0,63,0.644473443820958,-0.16666666666666666
8830,Travel,1,0,93,0,44,-0.35174213754404277,0.08333333333333333
5790,Grocery,0,0,84,1,64,-0.41411979642437696,-0.25
1695,Clothing,0,0,60,3,52,-0.20689025185958507,0.9166666666666666
4861,Electronics,0,0,32,1,45,0.2853451650789508,-0.4166666666666667
6424,Clothing,0,0,63,0,43,-0.3515333420331463,-0.4166666666666667
2345,Clothing,0,0,44,3,47,2.0335377789377533,0.3333333333333333
9471,Food,0,0,80,1,30,-0.049562834399060444,0.3333333333333333
1705,Clothing,0,0,58,0,47,-0.09335769280960463,0.5
1907,Electronics,0,0,49,2,25,2.342868328330941,0.5
7877,Electronics,0,0,51,2,20,0.35925877593631733,-0.75
2069,Clothing,0,0,38,0,65,-0.4682500326242986,0.08333333333333333
1201,Grocery,0,0,86,0,58,0.6967767193005352,-0.16666666666666666
7369,Grocery,0,0,83,2,61,-0.4404280307973379,-0.5
7597,Electronics,0,0,56,2,43,-0.416573143677411,-1.0
609,Grocery,0,0,54,6,36,0.020383661751272354,-0.9166666666666666
4105,Clothing,0,0,27,4,68,-0.3076340858671539,-0.8333333333333334
4189,Food,0,0,93,2,60,0.47352211927443566,0.8333333333333334
9679,Food,0,0,63,6,45,0.027952499021271063,0.16666666666666666
9678,Food,0,0,34,1,26,-0.570403236330419,-0.5833333333333334
8965,Travel,0,0,33,1,47,0.12728696333028836,-0.75
8720,Food,0,0,83,0,40,0.005924572621688661,0.16666666666666666
9317,Clothing,0,0,45,0,60,0.8987341772151899,0.75
9901,Food,0,0,72,0,34,-0.6153464700508939,0.8333333333333334
4875,Travel,0,0,78,2,67,-0.30230980033929267,0.4166666666666667
8053,Grocery,0,0,58,2,60,2.3933446430901735,-0.16666666666666666
5072,Clothing,0,0,46,2,44,0.630745138979512,-0.5
8756,Clothing,0,0,29,3,23,1.1745530471094874,-0.08333333333333333
2415,Grocery,0,0,44,1,59,0.024246378702857868,0.3333333333333333
8681,Food,0,0,98,3,35,-0.6286049849928227,-0.9166666666666666
2739,Travel,0,0,83,3,63,2.454469528905128,-0.75
7925,Electronics,0,0,99,2,37,2.0123450345817564,-0.8333333333333334
1234,Clothing,0,0,31,2,38,-0.6076210361477229,-0.6666666666666666
6868,Travel,0,0,26,0,38,-0.4512853973639567,0.0
3019,Clothing,0,0,70,4,60,-0.570820827352212,0.5
8008,Clothing,0,0,75,1,31,-0.35774500848231766,0.6666666666666666
7685,Food,0,0,72,3,60,-0.544930184001044,-0.75
804,Clothing,0,0,57,4,51,0.23951455043716557,-0.75
5519,Grocery,0,0,76,5,18,-0.5236330418895994,0.25
3612,Food,0,0,31,3,30,-0.492313715255122,-0.3333333333333333
7416,Electronics,0,0,58,2,58,0.09925616599243124,-1.0
9166,Food,0,0,79,2,35,0.9763017095132455,0.08333333333333333
9326,Grocery,0,0,66,1,37,2.042829179172648,-0.6666666666666666
6255,Grocery,0,0,90,3,58,-0.1568315281221454,-0.16666666666666666
8309,Clothing,0,0,83,2,67,-0.12801774761842624,-0.08333333333333333
3142,Clothing,0,0,46,0,28,1.7448257862455958,0.5
3296,Electronics,0,0,65,1,66,-0.5725955891948323,0.75
3754,Food,0,0,73,2,40,0.46631867414850586,-0.9166666666666666
5643,Travel,0,0,97,1,54,-0.26561398929923014,0.9166666666666666
4383,Travel,0,0,29,3,19,0.1641393710035234,-0.3333333333333333
1840,Grocery,0,0,55,4,66,-0.3983035364739659,0.6666666666666666
1126,Travel,1,0,99,3,21,0.1147070337987733,0.0
7789,Grocery,0,0,42,2,56,-0.614145895863239,0.08333333333333333
8387,Clothing,1,0,97,4,26,2.8487276523554748,-0.3333333333333333
8393,Clothing,1,0,98,3,35,2.36928096045935,0.25
9407,Travel,0,0,33,2,45,-0.38895993736134676,0.08333333333333333
5784,Travel,0,0,36,1,52,-0.5305232937491844,0.8333333333333334
8692,Grocery,0,0,84,5,43,0.37157771107921184,-0.5
5762,Grocery,0,0,33,2,67,1.9480360172256301,0.25
5011,Food,0,0,64,4,51,-0.4673104528252643,0.0
5036,Clothing,0,0,96,3,35,-0.18856844577841578,-1.0
4008,Food,0,1,64,2,50,-0.1440428030797338,-0.25
9246,Clothing,0,0,67,2,64,1.6775936317369178,0.16666666666666666
1495,Electronics,0,1,36,2,50,0.23173691765627047,0.6666666666666666
644,Electronics,0,0,91,2,49,-0.26457001174474754,-0.75
8710,Clothing,0,0,67,3,33,0.570820827352212,0.75
8182,Clothing,0,0,65,4,51,-0.481351950933055,-0.8333333333333334
2551,Food,0,1,91,5,39,-0.23429466266475274,0.8333333333333334
4277,Travel,0,0,83,1,56,-0.155056766279525,0.75
4420,Electronics,0,0,65,7,41,-0.45420853451650794,0.5833333333333334
9046,Travel,0,0,48,3,42,-0.6086650137022055,-0.08333333333333333
9718,Electronics,0,0,82,0,31,-0.3392144068902519,-0.5
1193,Clothing,0,0,26,6,29,-0.23852277176040712,-0.3333333333333333
7973,Food,0,0,90,2,55,-0.4716951585540911,-0.08333333333333333
601,Electronics,0,0,80,2,27,-0.4634477358736787,-0.5
7740,Electronics,0,1,84,0,65,-0.5603288529296621,0.3333333333333333
9080,Food,0,0,78,1,25,-0.42236721910478925,-0.5
2801,Grocery,0,0,63,3,65,0.8406890251859584,0.0
4905,Travel,0,0,27,2,68,1.8098133890121366,0.25
2961,Grocery,0,1,55,5,28,-0.4332245856714081,0.3333333333333333
3739,Clothing,0,0,41,1,48,0.6798642829179173,-0.4166666666666667
4178,Clothing,0,0,60,1,46,0.9353777893775286,-0.8333333333333334
3963,Food,0,1,92,1,60,-0.6100221845230328,-0.6666666666666666
7082,Food,0,0,88,0,26,0.7237635390839098,-0.16666666666666666
2278,Clothing,1,0,57,3,36,0.025812345034581796,-0.3333333333333333
8700,Clothing,0,0,40,2,53,0.16309539344904087,-0.75
4899,Food,0,0,30,2,51,-0.5489494975858019,-0.9166666666666666
1361,Clothing,0,1,44,0,49,1.650137022054026,-0.9166666666666666
4952,Travel,0,0,91,2,63,-0.5878898603680022,0.0
7407,Grocery,0,0,60,3,26,0.40326242985775806,-0.25
3257,Electronics,0,0,89,1,45,0.4693984079342295,-0.5
5330,Travel,1,0,68,2,19,0.03379877332637345,0.0
1998,Travel,1,0,27,1,34,-0.5701944408195224,0.6666666666666666
6743,Travel,0,0,51,0,37,0.1560485449562835,-0.3333333333333333
7195,Grocery,0,0,68,4,64,0.9366827613206318,0.16666666666666666
924,Clothing,0,1,42,1,66,0.8742007046848493,-1.0
5812,Food,0,0,93,2,68,3.385384314237244,-0.6666666666666666
4652,Grocery,0,1,78,2,40,0.5502544695289051,-0.5833333333333334
6364,Clothing,0,0,52,2,22,-0.04115881508547569,0.08333333333333333
2180,Travel,1,0,97,2,37,0.03802688242202791,0.5
9587,Electronics,0,0,53,1,36,-0.45013702205402584,-0.3333333333333333
3576,Grocery,0,0,51,1,58,-0.20099177867675844,0.6666666666666666
6877,Grocery,0,0,85,1,49,-0.436043325068511,-0.5833333333333334
7708,Clothing,0,0,77,1,67,0.7115490016964637,0.4166666666666667
4598,Grocery,0,0,88,2,36,-0.38901213623907094,0.4166666666666667
5402,Food,1,0,68,1,53,2.560276654051938,-0.5833333333333334
9500,Electronics,0,0,61,0,64,-0.41020488059506727,0.5
1622,Food,1,0,62,1,69,-0.5790682500326243,0.5
1,Electronics,0,0,66,3,40,-0.1963982774370351,0.8333333333333334
6186,Clothing,0,0,81,3,67,0.8876158162599505,-0.25
330,Electronics,0,0,46,2,43,-0.3698551481143155,0.16666666666666666
5035,Clothing,0,0,47,3,24,-0.4664752707816783,0.3333333333333333
2342,Electronics,0,0,61,1,50,-0.5681064857105572,0.5
6106,Travel,0,0,87,4,19,-0.45253817042933575,-0.5
7464,Grocery,0,0,77,2,58,-0.20574187654965415,0.75
1728,Grocery,0,0,27,2,36,4.730392796554874,-0.9166666666666666
2046,Travel,0,0,42,1,44,0.5682108834660055,0.3333333333333333
6825,Clothing,0,0,77,0,55,-0.4095784940623777,-0.5833333333333334
300,Grocery,0,0,59,2,52,-0.5534907999478011,-0.75
4754,Clothing,0,0,43,2,67,0.03082343729609814,-0.6666666666666666
6717,Grocery,0,0,98,0,38,-0.549367088607595,0.4166666666666667
6087,Clothing,0,0,94,1,31,0.7016834138066032,-0.25
3254,Travel,0,0,46,0,20,-0.5201879159598068,-0.3333333333333333
1971,Clothing,0,0,38,2,58,-0.6143024924964113,-0.75
8010,Food,0,0,63,0,68,-0.5992692157118622,0.75
3335,Grocery,0,0,39,0,42,1.440088738092131,-0.3333333333333333
5859,Clothing,0,0,50,1,25,-0.6183740049588934,-0.4166666666666667
710,Electronics,0,0,35,3,48,0.43771368915568315,-0.6666666666666666
667,Clothing,0,0,63,2,68,-0.372047500978729,-0.75
3428,Food,0,0,43,2,27,0.2832572099699857,0.75
3806,Clothing,0,0,76,7,44,2.6487537517943363,0.16666666666666666
2688,Grocery,0,0,29,2,54,-0.13574318152159728,-0.6666666666666666
604,Food,1,0,84,0,22,-0.5500456740180086,0.4166666666666667
8358,Travel,0,0,53,2,58,0.0737831136630562,-0.16666666666666666
6380,Food,0,0,56,0,30,1.4351820435860632,0.5
4254,Clothing,1,0,84,1,49,0.02513375962416807,0.3333333333333333
473,Clothing,0,1,41,0,30,-0.5958762886597938,-0.9166666666666666
6242,Electronics,0,0,92,2,60,-0.5436774109356649,0.25
5137,Clothing,0,0,57,2,18,0.23116273000130497,0.16666666666666666
492,Clothing,0,0,82,4,38,0.27213884901474616,0.9166666666666666
8237,Food,0,0,46,4,60,0.5025446952890513,-0.3333333333333333
59,Clothing,0,0,34,2,27,-0.5938405324285528,-1.0
5583,Electronics,0,0,59,2,18,1.0078298316586194,0.3333333333333333
7582,Travel,0,0,89,2,51,-0.16617512723476444,-1.0
6301,Food,0,0,48,2,60,0.7978859454521727,0.8333333333333334
7913,Electronics,0,0,59,2,39,0.08719822523815746,0.25
7333,Grocery,0,1,42,0,36,2.0409500195745793,0.75
5126,Food,0,0,63,3,60,0.24828396189481927,0.5
3282,Food,0,0,38,0,29,-0.4469006916351299,-0.5
2354,Electronics,0,0,87,2,67,1.3067728043847058,0.25
6574,Travel,0,0,66,2,69,1.364713558658489,-0.75
6648,Food,0,0,43,0,58,1.4916090304058462,-0.4166666666666667
1244,Electronics,0,0,57,1,62,1.1130627691504633,-0.9166666666666666
3519,Electronics,0,0,97,2,38,-0.5681064857105572,0.16666666666666666
8417,Clothing,0,0,60,0,38,0.7659402322850059,0.0
1921,Grocery,0,0,85,0,23,0.48030797337857245,0.25
7844,Travel,0,0,88,2,56,-0.05018922093174994,0.8333333333333334
8932,Electronics,0,0,76,3,33,-0.3949106094218975,0.3333333333333333
8711,Travel,0,0,36,1,59,0.9033276784549131,0.0
4425,Electronics,0,0,63,3,46,-0.28132585149419287,0.4166666666666667
8482,Grocery,0,0,97,1,33,-0.36959415372569493,-0.8333333333333334
3184,Clothing,0,0,76,4,60,-0.36708860759493667,0.16666666666666666
1135,Clothing,0,0,47,5,65,0.4428813780503719,-0.08333333333333333
602,Food,1,0,88,1,25,-0.3304971943103223,-0.3333333333333333
6543,Grocery,0,0,39,1,53,2.577189090434556,0.6666666666666666
2530,Electronics,0,0,36,0,29,5.121205794075427,-0.9166666666666666
8910,Food,0,0,54,3,19,3.401670364087172,-0.5833333333333334
2221,Food,0,1,89,1,62,0.5055200313193267,0.25
2713,Electronics,0,0,25,2,52,-0.23533864021923526,-0.4166666666666667
4969,Electronics,0,0,52,2,30,2.3220931749967377,0.75
1771,Grocery,0,0,69,0,32,-0.059324024533472505,-0.4166666666666667
9053,Food,0,0,73,5,61,-0.5981730392796555,0.75
1138,Electronics,1,0,73,3,61,0.004880595067206067,-0.3333333333333333
494,Electronics,1,1,55,2,27,-0.4415242072295446,-0.4166666666666667
2260,Travel,0,0,43,3,56,-0.10155291661229283,0.5
452,Food,0,1,49,2,24,0.1306276915046327,0.8333333333333334
2315,Grocery,0,0,76,1,30,4.0004436904606555,-0.25
7608,Food,1,1,91,0,30,0.2837269998695028,-0.4166666666666667
7310,Food,0,0,89,2,43,-0.6075166383922747,-0.9166666666666666
7405,Travel,1,0,86,3,62,-0.21268432728696338,0.25
5677,Grocery,0,0,81,1,48,0.17729348819000396,0.8333333333333334
6891,Grocery,0,0,97,2,59,-0.05734046717995563,0.0
5423,Food,0,0,94,2,31,2.825081560746444,-0.08333333333333333
3258,Food,0,0,85,2,56,-0.4202792639958241,0.16666666666666666
445,Electronics,0,0,97,2,42,0.9369959545869766,-0.4166666666666667
2142,Food,0,0,61,2,35,0.09393188046457004,0.0
9706,Travel,1,0,58,2,29,-0.4592718256557484,0.3333333333333333
1344,Travel,0,0,42,2,65,0.5830875636173823,0.4166666666666667
9222,Food,0,0,85,0,61,0.19874722693462085,-0.25
4228,Electronics,0,0,25,4,38,0.32512070990473707,0.3333333333333333
2302,Grocery,0,0,78,2,62,0.16012005741876556,-0.9166666666666666
4468,Clothing,0,0,73,1,31,-0.4749314889729871,0.25
621,Electronics,0,1,55,0,46,-0.4456479185697508,0.9166666666666666
2700,Clothing,0,0,63,0,68,0.7555526556179042,0.08333333333333333
5227,Electronics,0,0,84,3,61,0.18517551872634735,0.5
4159,Grocery,1,0,36,2,68,2.3330027404410805,-0.4166666666666667
7801,Grocery,0,0,77,2,58,-0.6010961764322067,-0.6666666666666666
